12,kill_10_with_turrets,6 7 8 9,ALIEN_COLLECTIBLES_CHALLENGE_KILL_WITH_TURRETS,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,city_lung_1 city_lung_2 city_lung_3,5 10 10 15
13,spend_20k,10 11 12 13 14,ALIEN_COLLECTIBLES_CHALLENGE_SPEND_MONEY,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,lake_lung_1 lake_lung_2 lake_lung_3 lake_lung_4 lake_lung_6 crater_lung,
14,no_abilities,10 11 12 13 14,ALIEN_COLLECTIBLES_CHALLENGE_NOABILITIES,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,lake_lung_1 lake_lung_2 lake_lung_3 lake_lung_4 lake_lung_6 crater_lung,
15,no_stuck_drill,10 11 12 13 14,ALIEN_COLLECTIBLES_CHALLENGE_NOSTUCKDRILL,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,lake_lung_1 lake_lung_2 lake_lung_3 lake_lung_4 lake_lung_6 crater_lung,
16,kill_leper,10 11 12 13 14,ALIEN_COLLECTIBLES_CHALLENGE_KILL_LEPER,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,lake_lung_1 lake_lung_2 lake_lung_3 lake_lung_4 lake_lung_6 crater_lung,
17,spend_no_money,10 11 12 13 14,ALIEN_COLLECTIBLES_CHALLENGE_NOMONEY,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,lake_lung_1 lake_lung_2 lake_lung_3 lake_lung_4 lake_lung_6 crater_lung,
18,melee_spitter,10 11 12 13 14,ALIEN_COLLECTIBLES_CHALLENGE_MELEE_SPITTER,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,lake_lung_1 lake_lung_2 lake_lung_3 lake_lung_4 lake_lung_6 crater_lung,
19,pistols_only,3 4 5,ALIEN_COLLECTIBLES_CHALLENGE_PISTOLS_ONLY,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,0,,lodge_lung_1 lodge_lung_2 lodge_lung_3 lodge_lung_4 lodge_lung_5 lodge_lung_6,15 20 25 40
20,shotguns_only,2 3 4 5,ALIEN_COLLECTIBLES_CHALLENGE_SHOTGUNS_ONLY,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,0,,lodge_lung_1 lodge_lung_2 lodge_lung_3 lodge_lung_4 lodge_lung_5 lodge_lung_6,15 20 25 40
21,snipers_only,2 3 4 5,ALIEN_COLLECTIBLES_CHALLENGE_SNIPERS_ONLY,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,0,,lodge_lung_1 lodge_lung_2 lodge_lung_3 lodge_lung_4 lodge_lung_5 lodge_lung_6,15 20 25 40
22,no_laststand,6 7 8 9,ALIEN_COLLECTIBLES_CHALLENGE_NO_LASTSTAND,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,0,,city_lung_1 city_lung_2 city_lung_3 city_lung_4 city_lung_5,
23,smg_only,6 7 8 9,ALIEN_COLLECTIBLES_CHALLENGE_SMG_ONLY,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,city_lung_1 city_lung_2 city_lung_3 city_lung_4 city_lung_5,15 20 25 40
24,avoid_minion_explosion,6 7 8 9,ALIEN_COLLECTIBLES_CHALLENGE_AVOID_MINION_EXPLOSION,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,0,,city_lung_1 city_lung_2 city_lung_3 city_lung_4 city_lung_5,
25,ar_only,10 11 12 13 14,ALIEN_COLLECTIBLES_CHALLENGE_AR_ONLY,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,lake_lung_1 lake_lung_2 lake_lung_3 lake_lung_4 lake_lung_6 crater_lung,15 20 25 40
26,protect_player,10 11 12 13 14,ALIEN_COLLECTIBLES_CHALLENGE_PROTECT_PLAYER,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,0,ALIEN_COLLECTIBLES_CHALLENGE_PROTECT_PLAYER_SPLASH,lake_lung_1 lake_lung_2 lake_lung_3 lake_lung_4 lake_lung_6 crater_lung,
27,lmgs_only,10 11 12 13 14,ALIEN_COLLECTIBLES_CHALLENGE_LMGS_ONLY,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,lake_lung_1 lake_lung_2 lake_lung_3 lake_lung_4 lake_lung_6 crater_lung,15 20 25 40
28,no_bleedout,10 11 12 13 14,ALIEN_COLLECTIBLES_CHALLENGE_NO_BLEEDOUT,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,0,,lake_lung_1 lake_lung_2 lake_lung_3 lake_lung_4 lake_lung_6 crater_lung,
29,stay_within_area,0,ALIEN_COLLECTIBLES_CHALLENGE_STAY_WITHIN_AREA,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,lodge_lung_1 lodge_lung_2 lodge_lung_3 lodge_lung_4 lodge_lung_5 lodge_lung_6 city_lung_1 city_lung_2 city_lung_3 city_lung_4 city_lung_5 lake_lung_1 lake_lung_2 lake_lung_3 lake_lung_4 lake_lung_6,
30,kill_10_in_30,1,ALIEN_COLLECTIBLES_CHALLENGE_KILL_10_IN_30,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,0,,lodge_lung_1 lodge_lung_2 lodge_lung_3 lodge_lung_4 lodge_lung_5 lodge_lung_6 city_lung_1 city_lung_2 city_lung_3 city_lung_4 city_lung_5 lake_lung_1 lake_lung_2 lake_lung_3 lake_lung_4 lake_lung_6,
50,challenge_failed,0,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,lodge_lung_1 lodge_lung_2 lodge_lung_3 lodge_lung_4 lodge_lung_5 lodge_lung_6 city_lung_1 city_lung_2 city_lung_3 city_lung_4 city_lung_5 lake_lung_1 lake_lung_2 lake_lung_3 lake_lung_4 lake_lung_6,
51,challenge_success,0,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,lodge_lung_1 lodge_lung_2 lodge_lung_3 lodge_lung_4 lodge_lung_5 lodge_lung_6 city_lung_1 city_lung_2 city_lung_3 city_lung_4 city_lung_5 lake_lung_1 lake_lung_2 lake_lung_3 lake_lung_4 lake_lung_6,
52,barrier_hive,0,ALIEN_COLLECTIBLES_CHALLENGE_BARRIER_HIVE,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,lodge_lung_1 lodge_lung_2 lodge_lung_3 lodge_lung_4 lodge_lung_5 lodge_lung_6 city_lung_1 city_lung_2 city_lung_3 city_lung_4 city_lung_5 lake_lung_1 lake_lung_2 lake_lung_3 lake_lung_4 lake_lung_6,
