15,ar_only,12 13 14 15 16 17 18 19 20 21 22 23,MP_ALIEN_LAST_CHALLENGE_ARS_ONLY,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,conduit_gas_station_1 conduit_gas_station_2 conduit_parking_1 conduit_parking_2 conduit_rooftop_1 conduit_rooftop_2,10 15 15 20
16,semi_autos_only,8 9 10 11 14 15 16 17,MP_ALIEN_LAST_CHALLENGE_SEMI_AUTOS_ONLY,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,conduit_parking_1 conduit_parking_2 conduit_rooftop_1 conduit_rooftop_2,10 15 15 20
17,2_weapons_only,6 7 8 9 10 11 12 13 14 15 16 17,MP_ALIEN_LAST_CHALLENGE_2_WEAPONS_ONLY,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,conduit_gas_station_1 conduit_gas_station_2 conduit_parking_1 conduit_parking_2 conduit_rooftop_1 conduit_rooftop_2,10 15 15 20
18,kill_10_with_traps,6 7 8 9 12 13 14 15 18 19 20 21,MP_ALIEN_LAST_CHALLENGE_KILL_WITH_TRAPS,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,conduit_gas_station_1 conduit_gas_station_2 conduit_parking_1 conduit_parking_2,5 5 10 10
19,stay_prone,2 3 4 5 6 8 10 12 14 16,ALIEN_COLLECTIBLES_CHALLENGE_STAY_PRONE,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,transition_left transition_upper_left transition_middle transition_upper_right transition_right conduit_gas_station_1 conduit_parking_1 conduit_rooftop_1,10 15 15 20
20,kill_10_with_turrets,12 13 16 17 18 19 22 23,MP_ALIEN_LAST_CHALLENGE_TURRET_KILLS,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,conduit_gas_station_1 conduit_gas_station_2 conduit_parking_1 conduit_rooftop_1,5 5 10 10
21,kill_airborne_aliens,12 13 14 15 16 17 18 19 20 21 22 23,MP_ALIEN_LAST_CHALLENGE_KILL_AIRBORNE_ALIENS,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,transition_left transition_middle transition_upper_right transition_right conduit_gas_station_2 conduit_parking_2 conduit_rooftop_2,3 3 5 5
22,kill_10_in_30,2 3 4 5 7 9 11 13 15 17 19 21 23,ALIEN_COLLECTIBLES_CHALLENGE_KILL_10_IN_30,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,transition_left transition_upper_left transition_middle transition_upper_right transition_right conduit_gas_station_1 conduit_gas_station_2 conduit_parking_1 conduit_parking_2 conduit_rooftop_1 conduit_rooftop_2,5 5 10 10
23,long_shot,6 7 12 13 18 19,MP_ALIEN_LAST_CHALLENGE_LONG_SHOT,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,conduit_gas_station_1 conduit_gas_station_2,5 10 10 15
24,focus_fire,6 7 10 11 12 13 16 17 18 19 22 23,MP_ALIEN_LAST_CHALLENGE_FOCUS_FIRE,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,0,,conduit_gas_station_1 conduit_gas_station_2 conduit_rooftop_1 conduit_rooftop_2,0 3 5 8
25,kill_marked,6 7 9 11 12 13 15 17 18 19 21 23,MP_ALIEN_LAST_CHALLENGE_KILL_MARKED,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,conduit_gas_station_1 conduit_gas_station_2 conduit_parking_2 conduit_rooftop_2,3 5 8 10
26,healthy_kills,12 14 16 18 20 22,MP_ALIEN_LAST_CHALLENGE_HEALTHY_KILLS,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,conduit_gas_station_1 conduit_parking_1 conduit_rooftop_1,5 8 8 10
27,kill_nodamage,7 9 11 13 15 17,MP_ALIEN_LAST_CHALLENGE_NO_DAMAGE,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,conduit_gas_station_2 conduit_parking_2 conduit_rooftop_2,3 5 8 10
28,jump_shot,0,MP_ALIEN_LAST_CHALLENGE_AIRSHOT,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,,
29,bomber_preexplode,3 4 5 6 7 12 13 18 19,MP_ALIEN_LAST_CHALLENGE_BOMBER_PREEXPLODE,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,0,,transition_left transition_upper_left transition_right conduit_gas_station_1 conduit_gas_station_2,3 3 5 5
30,melee_gargoyles,6 7 12 13,MP_ALIEN_LAST_CHALLENGE_MELEE_GARGOYLE,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,0,,conduit_gas_station_1 conduit_gas_station_2,1 1 1 1
31,flying_aliens,12 13 18 19,MP_ALIEN_LAST_CHALLENGE_KILL_FLYING,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,conduit_gas_station_1 conduit_gas_station_2,3 3 5 5
32,melee_mammoth,0,MP_ALIEN_LAST_CHALLENGE_MELEE_MAMMOTH,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,,
33,higher_ground,6 7 10 11 12 13 16 17 18 19 22 23,MP_ALIEN_LAST_CHALLENGE_HIGHER_GROUND,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,conduit_gas_station_1 conduit_rooftop_1 conduit_gas_station_2 conduit_rooftop_2,3 5 8 10
34,lower_ground,7 8 9 11 13 14 15 17 19 20 21 23,MP_ALIEN_LAST_CHALLENGE_LOWER_GROUND,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,conduit_gas_station_2 conduit_rooftop_2 conduit_parking_1 conduit_parking_2,3 5 8 10
35,team_prone,12 14 15 16 18 20 21 22,MP_ALIEN_LAST_CHALLENGE_TEAM_PRONE,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,0,,conduit_gas_station_1 conduit_parking_1 conduit_parking_2 conduit_rooftop_1,5 10 15 20
36,melee_5_goons_last,6 7 8 9 10 11 12 13 14 15 16 17,MP_ALIEN_LAST_CHALLENGE_MELEE_GOONS,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,conduit_gas_station_1 conduit_gas_station_2 conduit_parking_1 conduit_parking_2 conduit_rooftop_1 conduit_rooftop_2,5 8 10 10
37,stay_within_area_1,1,ALIEN_COLLECTIBLES_CHALLENGE_STAY_WITHIN_AREA,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,transition_left transition_upper_left transition_middle transition_right,10 10 10 10
38,stay_within_area_2,2,ALIEN_COLLECTIBLES_CHALLENGE_STAY_WITHIN_AREA,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,transition_left transition_upper_left transition_middle transition_right,12 12 12 12
39,stay_within_area_3,3,ALIEN_COLLECTIBLES_CHALLENGE_STAY_WITHIN_AREA,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,transition_left transition_upper_left transition_middle transition_right,15 15 15 15
40,stay_within_area_4,4,ALIEN_COLLECTIBLES_CHALLENGE_STAY_WITHIN_AREA,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,transition_left transition_upper_left transition_middle transition_right transition_upper_right,18 18 18 18
41,stay_within_area_5,5,ALIEN_COLLECTIBLES_CHALLENGE_STAY_WITHIN_AREA,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,transition_left transition_upper_left transition_middle transition_right transition_upper_right,20 20 20 20
42,kill_leper,3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,ALIEN_COLLECTIBLES_CHALLENGE_KILL_LEPER,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,transition_left transition_upper_left transition_middle transition_upper_right transition_right conduit_gas_station_1 conduit_gas_station_2 conduit_parking_1 conduit_parking_2 conduit_rooftop_1 conduit_rooftop_2,
43,melee_spitter,7 8 9 11 13 14 15 17,MP_ALIEN_LAST_CHALLENGE_MELEE_SPITTER,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,conduit_gas_station_2 conduit_parking_1 conduit_parking_2 conduit_rooftop_2,
44,kill_rhinos,0,MP_ALIEN_LAST_CHALLENGE_KILL_RHINOS,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,0,,,
45,new_weapon,12 13 14 15 16 17 18 19 20 21 22 23,MP_ALIEN_LAST_CHALLENGE_NEW_WEAPON,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,0,,conduit_gas_station_1 conduit_gas_station_2 conduit_parking_1 conduit_parking_2 conduit_rooftop_1 conduit_rooftop_2,
46,50_percent_accuracy,7 9 11 13 15 17,MP_ALIEN_LAST_CHALLENGE_SHOT_ACCURACY_50,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,conduit_gas_station_2 conduit_parking_2 conduit_rooftop_2,
47,75_percent_accuracy,0,MP_ALIEN_LAST_CHALLENGE_SHOT_ACCURACY_75,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,0,,,
48,barrel_kills,0,MP_ALIEN_LAST_CHALLENGE_BARREL_KILLS,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,,
49,minion_preexplode,3 4 5 14 15 20 21,MP_ALIEN_LAST_CHALLENGE_MINION_PREEXPLODE,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,0,,transition_left transition_upper_left transition_middle transition_upper_right transition_right conduit_parking_1 conduit_parking_2,3 5 8 10
50,avoid_minion_explosion,8 9 14 15,MP_ALIEN_LAST_CHALLENGE_AVOID_MINION,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,conduit_parking_1 conduit_parking_2,
51,kill_phantom,0,MP_ALIEN_LAST_CHALLENGE_KILL_PHANTOM,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,,
52,take_no_damage,0,MP_ALIEN_LAST_CHALLENGE_NO_DAMAGE,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,,
53,kill_10_with_propane,0,MP_ALIEN_LAST_CHALLENGE_PROPANE_KILLS,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,,
54,melee_only,0,MP_ALIEN_LAST_CHALLENGE_MELEE_ONLY,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,,
55,leaning_shot,0,MP_ALIEN_LAST_CHALLENGE_LEAN_SHOT,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,,
56,sliding_shot,0,MP_ALIEN_LAST_CHALLENGE_SLIDE_SHOT,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,,
57,challenge_failed,0,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,,
58,challenge_success,0,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,,
59,barrier_hive,0,ALIEN_COLLECTIBLES_CHALLENGE_BARRIER_HIVE,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,,
60,kill_ancestor,24 25 26 27,MP_ALIEN_LAST_CHALLENGE_KILL_ANCESTOR,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,ancestor_left ancestor_right ancestor_middle,180 180 180 180
61,weakpoint_damage,24 25 26 27,MP_ALIEN_LAST_CHALLENGE_WEAKPOINT_DAMAGE,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,ancestor_left ancestor_right ancestor_middle,5 5 10 20
62,no_ancestor_damage,24 25 26 27,MP_ALIEN_LAST_CHALLENGE_NO_ANCESTOR_DAMAGE,ALIEN_COLLECTIBLES_CHALLENGE_COMPLETED_SKILL,ALIEN_COLLECTIBLES_CHALLENGE_FAILED,1,,ancestor_left ancestor_right ancestor_middle,90 90 120 120
